tr_build_id,gh_project_name,tr_log_status,status_code,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_bool_tests_failed,tr_log_testduration,tr_log_setup_time,tr_log_buildduration,build_success_per_minute,missing_setup_time,missing_frameworks,missing_tests_failed,missing_tests_ok,missing_test_duration,tr_log_testduration_outlier,tr_log_num_tests_run_outlier,tr_log_buildduration_outlier
48561508,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,46.0,0.0,0.0,0,1,1,1,1,0,0,0
48692124,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,25.0,0.0,0.0,0,1,1,1,1,0,0,0
50496528,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,55.0,0.0,0.0,0,1,1,1,1,0,0,0
50500698,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,25.0,0.0,0.0,0,1,1,1,1,0,0,0
51713634,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,29.0,0.0,0.0,0,1,1,1,1,0,0,0
51732320,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0,1,1,1,1,0,0,0
51732324,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,25.0,0.0,0.0,0,1,1,1,1,0,0,0
18893951,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
52116939,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,38.0,0.0,0.0,0,1,1,1,1,0,0,0
52126835,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,261.0,0.0,0.0,0,1,1,1,1,0,0,0
52128520,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,399.0,0.0,0.0,0,1,1,1,1,0,0,0
52128947,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,467.0,0.0,0.0,0,1,1,1,1,0,0,0
52141061,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,151.0,0.0,0.0,0,1,1,1,1,0,0,0
52309958,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,40.0,0.0,0.0,0,1,1,1,1,0,0,0
52461817,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,32.0,0.0,0.0,0,1,1,1,1,0,0,0
52462658,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,28.0,0.0,0.0,0,1,1,1,1,0,0,0
52527104,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,26.0,0.0,0.0,0,1,1,1,1,0,0,0
52536090,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,23.0,0.0,0.0,0,1,1,1,1,0,0,0
18936786,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
52728682,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,38.0,0.0,0.0,0,1,1,1,1,0,0,0
52728751,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,70.0,0.0,0.0,0,1,1,1,1,0,0,0
54378413,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0,1,1,1,1,0,0,0
54378624,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,49.0,0.0,0.0,0,1,1,1,1,0,0,0
54497012,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,28.0,0.0,0.0,0,1,1,1,1,0,0,0
54614194,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,28.0,0.0,0.0,0,1,1,1,1,0,0,0
54729739,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,51.0,0.0,0.0,0,1,1,1,1,0,0,0
54742240,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,28.0,0.0,0.0,0,1,1,1,1,0,0,0
55304662,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,31.0,0.0,0.0,0,1,1,1,1,0,0,0
56710124,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,46.0,0.0,0.0,0,1,1,1,1,0,0,0
19034791,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
58116027,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,28.0,0.0,0.0,0,1,1,1,1,0,0,0
58116751,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,1,1,1,1,0,0,0
58528176,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0,1,1,1,1,0,0,0
58528182,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,33.0,0.0,0.0,0,1,1,1,1,0,0,0
